43.60000 0.25013 0.14847
43.80000 0.25654 0.15122
44.00000 0.26298 0.15418
44.20000 0.26933 0.15741
44.40000 0.27556 0.16069
44.60000 0.28155 0.16434
44.80000 0.28729 0.16834
45.00000 0.29281 0.17263
45.20000 0.29797 0.17731
45.40000 0.30275 0.18246
45.60000 0.30706 0.18821
45.80000 0.31079 0.19425
46.00000 0.31382 0.20063
46.20000 0.31616 0.20741
46.40000 0.31785 0.21415
46.60000 0.31889 0.22091
46.80000 0.31931 0.22774
47.00000 0.31921 0.23471
47.20000 0.31871 0.24196
47.40000 0.31801 0.24921
47.60000 0.31729 0.25654
47.80000 0.31677 0.26388
48.00000 0.31655 0.27125
48.20000 0.31677 0.27884
48.40000 0.31746 0.28666
48.60000 0.31862 0.29464
48.80000 0.32029 0.30280
49.00000 0.32241 0.31080
49.20000 0.32489 0.31850
49.40000 0.32768 0.32627
49.60000 0.33071 0.33400
49.80000 0.33395 0.34171
50.00000 0.33731 0.34937
50.20000 0.34078 0.35715
50.40000 0.34439 0.36494
50.60000 0.34810 0.37242
50.80000 0.35189 0.37994
51.00000 0.35581 0.38749
51.20000 0.35983 0.39493
51.40000 0.36397 0.40233
51.60000 0.36820 0.40935
51.80000 0.37249 0.41625
52.00000 0.37679 0.42287
52.20000 0.38109 0.42915
52.40000 0.38539 0.43546
52.60000 0.38970 0.44137
52.80000 0.39398 0.44732
53.00000 0.39821 0.45313
53.20000 0.40235 0.45883
53.40000 0.40643 0.46450
53.60000 0.41051 0.46967
53.80000 0.41456 0.47477
54.00000 0.41862 0.47956
54.20000 0.42275 0.48430
54.40000 0.42691 0.48922
54.60000 0.43115 0.49382
54.80000 0.43547 0.49783
55.00000 0.43991 0.50163
55.20000 0.44454 0.50536
55.40000 0.44926 0.50932
55.60000 0.45416 0.51304
55.80000 0.45915 0.51693
56.00000 0.46417 0.52060
56.20000 0.46920 0.52364
56.40000 0.47416 0.52641
56.60000 0.47899 0.52928
56.80000 0.48363 0.53227
57.00000 0.48792 0.53498
57.20000 0.49192 0.53786
57.40000 0.49550 0.54095
57.60000 0.49865 0.54406
57.80000 0.50144 0.54714
58.00000 0.50384 0.55054
58.20000 0.50590 0.55388
58.40000 0.50767 0.55725
58.60000 0.50917 0.56054
58.80000 0.51047 0.56418
59.00000 0.51155 0.56774
59.20000 0.51256 0.57111
59.40000 0.51352 0.57445
59.60000 0.51439 0.57788
59.80000 0.51525 0.58145
60.00000 0.51608 0.58541
60.20000 0.51690 0.58956
60.40000 0.51769 0.59343
60.60000 0.51844 0.59710
60.80000 0.51914 0.60088
61.00000 0.51972 0.60462
61.20000 0.52019 0.60830
61.40000 0.52056 0.61206
61.60000 0.52074 0.61585
61.80000 0.52071 0.61919
62.00000 0.52045 0.62231
62.20000 0.52000 0.62551
62.40000 0.51941 0.62886
62.60000 0.51868 0.63164
62.80000 0.51787 0.63454
63.00000 0.51693 0.63802
63.20000 0.51591 0.64232
63.40000 0.51491 0.64784
63.60000 0.51389 0.65542
63.80000 0.51283 0.66381
64.00000 0.51170 0.67216
64.20000 0.51039 0.67971
64.40000 0.50895 0.68705
64.60000 0.50728 0.69324
64.80000 0.50559 0.69804
65.00000 0.50396 0.70099
65.20000 0.50240 0.70116
65.40000 0.50106 0.69841
65.60000 0.49998 0.69411
65.80000 0.49914 0.68880
66.00000 0.49865 0.68271
66.20000 0.49849 0.67706
66.40000 0.49871 0.67223
66.60000 0.49911 0.66638
66.80000 0.49958 0.65931
67.00000 0.50008 0.65219
67.20000 0.50053 0.64512
67.40000 0.50088 0.63777
67.60000 0.50117 0.63080
67.80000 0.50139 0.62419
68.00000 0.50156 0.61702
68.20000 0.50169 0.60921
68.40000 0.50183 0.60239
68.60000 0.50205 0.59670
68.80000 0.50234 0.59176
69.00000 0.50273 0.58710
69.20000 0.50324 0.58270
69.40000 0.50394 0.57799
69.60000 0.50481 0.57373
69.80000 0.50583 0.56956
70.00000 0.50695 0.56533
70.20000 0.50815 0.56094
70.40000 0.50942 0.55634
70.60000 0.51070 0.55141
70.80000 0.51196 0.54606
71.00000 0.51320 0.54000
71.20000 0.51444 0.53406
71.40000 0.51571 0.52760
71.60000 0.51699 0.52024
71.80000 0.51837 0.51237
72.00000 0.51986 0.50415
72.20000 0.52147 0.49560
72.40000 0.52319 0.48635
72.60000 0.52509 0.47694
72.80000 0.52717 0.46764
73.00000 0.52932 0.45800
73.20000 0.53147 0.44808
73.40000 0.53364 0.43841
73.60000 0.53574 0.42897
73.80000 0.53774 0.41926
74.00000 0.53960 0.40931
74.20000 0.54129 0.39963
74.40000 0.54281 0.39016
74.60000 0.54413 0.38073
74.80000 0.54532 0.37147
75.00000 0.54635 0.36264
75.20000 0.54713 0.35391
75.40000 0.54756 0.34497
75.60000 0.54755 0.33609
75.80000 0.54708 0.32770
76.00000 0.54616 0.31978
76.20000 0.54469 0.31216
76.40000 0.54258 0.30520
76.60000 0.53971 0.29878
76.80000 0.53604 0.29310
77.00000 0.53156 0.28849
77.20000 0.52633 0.28536
77.40000 0.52041 0.28363
77.60000 0.51383 0.28286
77.80000 0.50666 0.28285
78.00000 0.49888 0.28364
78.20000 0.49064 0.28503
78.40000 0.48204 0.28703
78.60000 0.47313 0.28909
78.80000 0.46411 0.29111
79.00000 0.45503 0.29293
79.20000 0.44593 0.29460
79.40000 0.43687 0.29609
79.60000 0.42784 0.29753
79.80000 0.41899 0.29932
80.00000 0.41040 0.30158
80.20000 0.40217 0.30452
80.40000 0.39449 0.30836
80.60000 0.38741 0.31306
80.80000 0.38106 0.31863
81.00000 0.37552 0.32516
81.20000 0.37087 0.33263
81.40000 0.36716 0.34097
81.60000 0.36445 0.34992
81.80000 0.36271 0.35931
82.00000 0.36187 0.36869
82.20000 0.36188 0.37792
82.40000 0.36264 0.38702
82.60000 0.36402 0.39584
82.80000 0.36596 0.40429
83.00000 0.36836 0.41238
83.20000 0.37117 0.42010
83.40000 0.37426 0.42754
83.60000 0.37762 0.43439
83.80000 0.38120 0.44077
84.00000 0.38485 0.44706
84.20000 0.38854 0.45320
84.40000 0.39229 0.45889
84.60000 0.39605 0.46399
84.80000 0.39980 0.46858
85.00000 0.40343 0.47293
85.20000 0.40701 0.47621
85.40000 0.41044 0.47918
85.60000 0.41375 0.48168
85.80000 0.41697 0.48358
86.00000 0.42010 0.48498
86.20000 0.42317 0.48618
86.40000 0.42608 0.48726
86.60000 0.42883 0.48784
86.80000 0.43144 0.48755
87.00000 0.43384 0.48697
87.20000 0.43602 0.48563
87.40000 0.43799 0.48371
87.60000 0.43966 0.48102
87.80000 0.44095 0.47758
88.00000 0.44180 0.47331
88.20000 0.44233 0.46806
88.40000 0.44256 0.46225
88.60000 0.44250 0.45602
88.80000 0.44214 0.44895
89.00000 0.44150 0.44144
89.20000 0.44056 0.43371
89.40000 0.43935 0.42575
89.60000 0.43792 0.41725
89.80000 0.43628 0.40836
90.00000 0.43449 0.39974
90.20000 0.43248 0.39153
90.40000 0.43024 0.38320
90.60000 0.42782 0.37519
90.80000 0.42534 0.36747
91.00000 0.42290 0.35965
91.20000 0.42063 0.35213
91.40000 0.41858 0.34484
91.60000 0.41675 0.33773
91.80000 0.41514 0.33036
92.00000 0.41373 0.32287
92.20000 0.41250 0.31581
92.40000 0.41145 0.30898
92.60000 0.41045 0.30196
92.80000 0.40947 0.29494
93.00000 0.40850 0.28804
93.20000 0.40746 0.28151
93.40000 0.40646 0.27527
93.60000 0.40549 0.26946
93.80000 0.40459 0.26395
94.00000 0.40382 0.25848
94.20000 0.40327 0.25300
94.40000 0.40291 0.24818
94.60000 0.40277 0.24377
94.80000 0.40288 0.23946
95.00000 0.40328 0.23555
95.20000 0.40395 0.23190
95.40000 0.40490 0.22857
95.60000 0.40612 0.22569
95.80000 0.40754 0.22311
96.00000 0.40905 0.22064
96.20000 0.41060 0.21784
96.40000 0.41214 0.21527
96.60000 0.41364 0.21312
96.80000 0.41512 0.21074
97.00000 0.41657 0.20829
97.20000 0.41792 0.20565
97.40000 0.41917 0.20274
97.60000 0.42039 0.20007
97.80000 0.42170 0.19760
98.00000 0.42314 0.19538
98.20000 0.42478 0.19321
98.40000 0.42656 0.19094
98.60000 0.42841 0.18901
98.80000 0.43029 0.18749
99.00000 0.43231 0.18636
99.20000 0.43445 0.18537
99.40000 0.43668 0.18444
99.60000 0.43897 0.18366
99.80000 0.44137 0.18311
100.00000 0.44381 0.18273
100.20000 0.44625 0.18249
100.40000 0.44871 0.18229
100.60000 0.45118 0.18224
100.80000 0.45352 0.18247
101.00000 0.45576 0.18313
101.20000 0.45793 0.18413
101.40000 0.45994 0.18619
101.60000 0.46170 0.18910
101.80000 0.46324 0.19286
102.00000 0.46451 0.19726
102.20000 0.46554 0.20266
102.40000 0.46630 0.20882
102.60000 0.46678 0.21553
102.80000 0.46705 0.22286
103.00000 0.46706 0.23080
103.20000 0.46692 0.23880
103.40000 0.46667 0.24697
103.60000 0.46629 0.25527
103.80000 0.46582 0.26395
104.00000 0.46521 0.27260
104.20000 0.46459 0.28126
104.40000 0.46400 0.29012
104.60000 0.46332 0.29886
104.80000 0.46257 0.30762
105.00000 0.46172 0.31648
105.20000 0.46071 0.32544
105.40000 0.45953 0.33430
105.60000 0.45820 0.34302
105.80000 0.45672 0.35159
106.00000 0.45497 0.35989
106.20000 0.45289 0.36809
106.40000 0.45053 0.37636
106.60000 0.44793 0.38470
106.80000 0.44508 0.39282
107.00000 0.44205 0.40065
107.20000 0.43888 0.40843
107.40000 0.43553 0.41607
107.60000 0.43203 0.42381
107.80000 0.42847 0.43179
108.00000 0.42494 0.43970
108.20000 0.42141 0.44755
108.40000 0.41790 0.45490
108.60000 0.41445 0.46203
108.80000 0.41111 0.46919
109.00000 0.40791 0.47618
109.20000 0.40490 0.48330
109.40000 0.40206 0.49044
109.60000 0.39937 0.49730
109.80000 0.39684 0.50398
110.00000 0.39448 0.51061
110.20000 0.39222 0.51762
110.40000 0.39001 0.52479
110.60000 0.38778 0.53169
110.80000 0.38548 0.53848
111.00000 0.38320 0.54478
111.20000 0.38097 0.55022
111.40000 0.37876 0.55491
111.60000 0.37651 0.55878
111.80000 0.37428 0.56159
112.00000 0.37211 0.56331
112.20000 0.36999 0.56404
112.40000 0.36789 0.56403
112.60000 0.36587 0.56323
112.80000 0.36383 0.56181
113.00000 0.36176 0.56010
113.20000 0.35967 0.55862
113.40000 0.35757 0.55729
113.60000 0.35541 0.55618
113.80000 0.35323 0.55508
114.00000 0.35102 0.55425
114.20000 0.34877 0.55376
114.40000 0.34649 0.55370
114.60000 0.34415 0.55407
114.80000 0.34177 0.55463
115.00000 0.33933 0.55478
115.20000 0.33706 0.55496
115.40000 0.33522 0.55567
115.60000 0.33387 0.55760
115.80000 0.33314 0.56081
116.00000 0.33300 0.56534
116.20000 0.33320 0.57058
116.40000 0.33352 0.57608
116.60000 0.33379 0.58234
116.80000 0.33395 0.58944
117.00000 0.33370 0.59668
117.20000 0.33273 0.60305
117.40000 0.33082 0.60788
117.60000 0.32794 0.61112
117.80000 0.32422 0.61214
118.00000 0.31990 0.61135
118.20000 0.31516 0.60980
118.40000 0.31011 0.60789
118.60000 0.30471 0.60567
118.80000 0.29885 0.60394
119.00000 0.29239 0.60330
119.20000 0.28539 0.60405
119.40000 0.27778 0.60604
119.60000 0.26937 0.61002
119.80000 0.26007 0.61549
120.00000 0.24998 0.62182
120.20000 0.23933 0.62788
120.40000 0.22826 0.63404
120.60000 0.21702 0.63988
120.80000 0.20602 0.64505
121.00000 0.19558 0.64901
121.20000 0.18590 0.65203
121.40000 0.17731 0.65441
121.60000 0.16983 0.65764
121.80000 0.16345 0.66209
122.00000 0.15801 0.66816
122.20000 0.15338 0.67613
122.40000 0.14944 0.68563
122.60000 0.14589 0.69606
122.80000 0.14269 0.70746
123.00000 0.13989 0.71994
123.20000 0.13734 0.73245
123.40000 0.13497 0.74369
123.60000 0.13286 0.75327
123.80000 0.13096 0.76196
124.00000 0.12959 0.76885
124.20000 0.12898 0.77466
124.40000 0.12925 0.78003
124.60000 0.13006 0.78493
124.80000 0.13143 0.78839
125.00000 0.13306 0.79162
125.20000 0.13506 0.79507
125.40000 0.13741 0.79826
125.60000 0.14009 0.80099
125.80000 0.14299 0.80320
126.00000 0.14606 0.80401
126.20000 0.14929 0.80412
126.40000 0.15261 0.80352
126.60000 0.15577 0.80236
126.80000 0.15912 0.80041
127.00000 0.16282 0.79784
127.20000 0.16699 0.79428
127.40000 0.17163 0.78926
127.60000 0.17632 0.78477
127.80000 0.18109 0.78090
128.00000 0.18594 0.77658
128.20000 0.19084 0.77223
128.40000 0.19606 0.76804
128.60000 0.20140 0.76374
128.80000 0.20669 0.75896
129.00000 0.21184 0.75482
129.20000 0.21691 0.75088
129.40000 0.22206 0.74629
129.60000 0.22728 0.74107
129.80000 0.23257 0.73606
130.00000 0.23812 0.73099
130.20000 0.24377 0.72588
130.40000 0.24954 0.72051
130.60000 0.25537 0.71518
130.80000 0.26121 0.70978
131.00000 0.26707 0.70462
131.20000 0.27306 0.69902
131.40000 0.27903 0.69359
131.60000 0.28506 0.68795
131.80000 0.29104 0.68236
132.00000 0.29699 0.67659
132.20000 0.30286 0.67076
132.40000 0.30863 0.66490
132.60000 0.31433 0.65885
132.80000 0.32001 0.65245
133.00000 0.32559 0.64614
133.20000 0.33107 0.63993
133.40000 0.33643 0.63390
133.60000 0.34173 0.62800
133.80000 0.34693 0.62246
134.00000 0.35209 0.61707
134.20000 0.35725 0.61225
134.40000 0.36237 0.60809
134.60000 0.36734 0.60462
134.80000 0.37220 0.60151
135.00000 0.37688 0.59897
135.20000 0.38130 0.59684
135.40000 0.38543 0.59498
135.60000 0.38928 0.59344
135.80000 0.39285 0.59229
136.00000 0.39615 0.59136
136.20000 0.39907 0.59112
136.40000 0.40172 0.59132
136.60000 0.40397 0.59200
136.80000 0.40588 0.59300
137.00000 0.40743 0.59423
137.20000 0.40863 0.59575
137.40000 0.40945 0.59785
137.60000 0.40984 0.60043
137.80000 0.40978 0.60332
138.00000 0.40928 0.60579
138.20000 0.40832 0.60806
138.40000 0.40699 0.61042
138.60000 0.40522 0.61271
138.80000 0.40296 0.61513
139.00000 0.40016 0.61787
139.20000 0.39687 0.62103
139.40000 0.39316 0.62430
139.60000 0.38910 0.62775
139.80000 0.38484 0.63155
140.00000 0.38041 0.63589
140.20000 0.37586 0.64009
140.40000 0.37127 0.64434
140.60000 0.36672 0.64859
140.80000 0.36228 0.65287
141.00000 0.35796 0.65636
141.20000 0.35369 0.65945
141.40000 0.34952 0.66180
141.60000 0.34529 0.66379
141.80000 0.34101 0.66522
142.00000 0.33658 0.66674
142.20000 0.33215 0.66773
142.40000 0.32768 0.66865
142.60000 0.32332 0.66924
142.80000 0.31900 0.66994
143.00000 0.31487 0.67071
143.20000 0.31083 0.67155
143.40000 0.30704 0.67225
143.60000 0.30344 0.67309
143.80000 0.30011 0.67412
144.00000 0.29698 0.67517
144.20000 0.29418 0.67576
144.40000 0.29161 0.67607
144.60000 0.28929 0.67600
144.80000 0.28718 0.67543
145.00000 0.28527 0.67462
145.20000 0.28354 0.67338
145.40000 0.28200 0.67183
145.60000 0.28057 0.66988
145.80000 0.27917 0.66795
146.00000 0.27798 0.66546
146.20000 0.27716 0.66211
146.40000 0.27639 0.65876
146.60000 0.27560 0.65584
146.80000 0.27471 0.65316
147.00000 0.27379 0.65064
147.20000 0.27277 0.64771
147.40000 0.27179 0.64442
147.60000 0.27090 0.64053
147.80000 0.26975 0.63734
148.00000 0.26830 0.63517
148.20000 0.26692 0.63208
148.40000 0.26558 0.62747
148.60000 0.26426 0.62187
148.80000 0.26282 0.61596
149.00000 0.26142 0.60934
149.20000 0.25994 0.60226
149.40000 0.25833 0.59509
149.60000 0.25674 0.58716
149.80000 0.25512 0.57797
150.00000 0.25331 0.56930
150.20000 0.25126 0.56237
150.40000 0.24915 0.55558
150.60000 0.24709 0.54767
150.80000 0.24478 0.54018
151.00000 0.24228 0.53301
151.20000 0.23960 0.52588
151.40000 0.23669 0.51904
151.60000 0.23356 0.51280
151.80000 0.23025 0.50662
152.00000 0.22689 0.49949
152.20000 0.22345 0.49246
152.40000 0.21975 0.48658
152.60000 0.21600 0.48065
152.80000 0.21225 0.47439
153.00000 0.20839 0.46854
153.20000 0.20447 0.46299
153.40000 0.20050 0.45743
153.60000 0.19651 0.45216
153.80000 0.19238 0.44761
154.00000 0.18805 0.44373
154.20000 0.18373 0.43999
154.40000 0.17943 0.43682
154.60000 0.17518 0.43422
154.80000 0.17106 0.43188
155.00000 0.16711 0.42977
155.20000 0.16334 0.42825
155.40000 0.15978 0.42679
155.60000 0.15667 0.42488
155.80000 0.15401 0.42295
156.00000 0.15172 0.42100
156.20000 0.14987 0.41900
156.40000 0.14838 0.41711
156.60000 0.14745 0.41497
156.80000 0.14697 0.41295
157.00000 0.14696 0.41071
157.20000 0.14750 0.40816
157.40000 0.14851 0.40582
157.60000 0.14991 0.40352
157.80000 0.15165 0.40159
158.00000 0.15359 0.40002
158.20000 0.15567 0.39875
158.40000 0.15779 0.39791
158.60000 0.15994 0.39713
158.80000 0.16209 0.39633
159.00000 0.16399 0.39614
159.20000 0.16564 0.39629
159.40000 0.16692 0.39680
159.60000 0.16788 0.39754
159.80000 0.16856 0.39821
160.00000 0.16902 0.39864
160.20000 0.16916 0.39895
160.40000 0.16907 0.39907
160.60000 0.16871 0.39931
160.80000 0.16823 0.39937
161.00000 0.16761 0.39926
161.20000 0.16699 0.39877
161.40000 0.16636 0.39815
161.60000 0.16566 0.39773
161.80000 0.16509 0.39737
162.00000 0.16468 0.39694
162.20000 0.16438 0.39680
162.40000 0.16420 0.39702
162.60000 0.16419 0.39745
162.80000 0.16431 0.39814
163.00000 0.16449 0.39937
163.20000 0.16471 0.40120
163.40000 0.16512 0.40256
163.60000 0.16586 0.40277
163.80000 0.16681 0.40267
164.00000 0.16763 0.40323
164.20000 0.16836 0.40404
164.40000 0.16904 0.40481
164.60000 0.16958 0.40562
164.80000 0.16996 0.40643
165.00000 0.17003 0.40757
165.20000 0.16959 0.41016
165.40000 0.16861 0.41428
165.60000 0.16725 0.41877
165.80000 0.16578 0.42263
166.00000 0.16417 0.42607
166.20000 0.16231 0.42949
166.40000 0.16038 0.43236
166.60000 0.15827 0.43485
166.80000 0.15613 0.43673
167.00000 0.15416 0.43737
167.20000 0.15210 0.43780
167.40000 0.14986 0.43831
167.60000 0.14765 0.43859
167.80000 0.14528 0.43904
168.00000 0.14293 0.43957
168.20000 0.14047 0.44094
168.40000 0.13819 0.44241
168.60000 0.13620 0.44369
168.80000 0.13451 0.44498
169.00000 0.13318 0.44617
169.20000 0.13218 0.44788
169.40000 0.13133 0.45057
169.60000 0.13086 0.45407
169.80000 0.13076 0.45824
170.00000 0.13091 0.46285
170.20000 0.13095 0.46867
170.40000 0.13106 0.47566
170.60000 0.13126 0.48361
170.80000 0.13136 0.49235
171.00000 0.13144 0.50134
171.20000 0.13148 0.51007
171.40000 0.13151 0.51778
171.60000 0.13145 0.52424
171.80000 0.13144 0.52897
172.00000 0.13144 0.53155
172.20000 0.13111 0.53201
172.40000 0.13026 0.53079
172.60000 0.12905 0.52797
172.80000 0.12726 0.52402
173.00000 0.12497 0.51934
173.20000 0.12211 0.51454
173.40000 0.11844 0.51056
173.60000 0.11382 0.50824
173.80000 0.10849 0.50761
174.00000 0.10238 0.51081
174.20000 0.09564 0.51734
174.40000 0.08930 0.52241
174.60000 0.08392 0.52471
174.80000 0.07910 0.52660
175.00000 0.07452 0.52864
175.20000 0.07035 0.53019
175.40000 0.06688 0.53054
175.60000 0.06419 0.52975
175.80000 0.06273 0.52584
176.00000 0.06219 0.51994
176.20000 0.06131 0.51726
176.40000 0.05975 0.51824
176.60000 0.05790 0.52034
176.80000 0.05590 0.52317
177.00000 0.05393 0.52653
177.20000 0.05195 0.53044
177.40000 0.05007 0.53453
177.60000 0.04815 0.53919
177.80000 0.04632 0.54441
178.00000 0.04483 0.54925
178.20000 0.04376 0.55352
178.40000 0.04320 0.55729
178.60000 0.04317 0.56069
178.80000 0.04370 0.56366
179.00000 0.04476 0.56638
179.20000 0.04625 0.56886
179.40000 0.04813 0.57042
179.60000 0.05050 0.57013
179.80000 0.05298 0.56938
180.00000 0.05554 0.56830
180.20000 0.05819 0.56676
180.40000 0.06092 0.56481
180.60000 0.06360 0.56263
180.80000 0.06619 0.56050
181.00000 0.06878 0.55806
181.20000 0.07137 0.55535
181.40000 0.07385 0.55262
181.60000 0.07627 0.54975
181.80000 0.07862 0.54714
182.00000 0.08093 0.54473
182.20000 0.08332 0.54210
182.40000 0.08582 0.53947
182.60000 0.08853 0.53612
182.80000 0.09117 0.53292
183.00000 0.09368 0.52992
183.20000 0.09615 0.52720
183.40000 0.09856 0.52454
183.60000 0.10105 0.52147
183.80000 0.10353 0.51832
184.00000 0.10596 0.51515
184.20000 0.10832 0.51203
184.40000 0.11060 0.50908
184.60000 0.11284 0.50639
184.80000 0.11531 0.50316
185.00000 0.11782 0.49983
185.20000 0.12041 0.49649
185.40000 0.12299 0.49343
185.60000 0.12561 0.49040
185.80000 0.12824 0.48752
186.00000 0.13084 0.48487
186.20000 0.13341 0.48250
186.40000 0.13601 0.48011
